,price,price,price,price,price,price,usdprice,usdprice,usdprice,usdprice,usdprice,usdprice,price,usdprice,price,price,usdprice,usdprice,price,price,price,price,price,price,price,usdprice,usdprice,usdprice,usdprice,usdprice,usdprice,usdprice,year
commodity,Bread,Fuel (diesel),"Livestock (sheep, one-year-old alive female)","Wage (non-qualified labour, non-agricultural)",Wheat,Wheat flour,Bread,Fuel (diesel),"Livestock (sheep, one-year-old alive female)","Wage (non-qualified labour, non-agricultural)",Wheat,Wheat flour,Rice (low quality),Rice (low quality),Exchange rate,Wage (qualified labour),Exchange rate,Wage (qualified labour),Oil (cooking),Pulses,Rice (high quality),Salt,Sugar,Wheat flour (high quality),Wheat flour (low quality),Oil (cooking),Pulses,Rice (high quality),Salt,Sugar,Wheat flour (high quality),Wheat flour (low quality),
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,68.35090909090908,90.61941176470589,,298.1129411764706,43.094242424242424,,0.7609090909090909,1.0073529411764706,,3.3158823529411765,0.4781818181818182,,64.71264705882353,0.72,89.20272727272727,611.1558823529411,0.9921212121212122,6.795,142.46941176470588,114.34058823529412,122.96088235294118,16.948235294117648,63.42176470588236,47.54382352941177,44.10617647058823,1.5844117647058822,1.2711764705882354,1.3682352941176472,0.18794117647058825,0.7055882352941177,0.5288235294117647,0.49147058823529416,2023
2023-02-15,69.1516129032258,86.08205882352941,,290.56264705882353,42.74121212121212,,0.7738709677419354,0.9638235294117647,,3.2541176470588233,0.47848484848484846,,66.34617647058823,0.7426470588235294,89.81515151515151,609.0797058823529,1.0063636363636363,6.8211764705882345,142.22411764705882,115.37588235294118,125.3064705882353,17.359411764705882,62.29500000000001,46.24764705882353,42.936764705882354,1.5923529411764705,1.2911764705882351,1.4029411764705884,0.19411764705882353,0.6979411764705883,0.5179411764705882,0.48176470588235293,2023
2023-03-15,69.0078787878788,76.62058823529412,,294.8670588235294,40.130303030303025,,0.7875757575757575,0.8732352941176471,,3.3611764705882354,0.4575757575757576,,64.82588235294118,0.7379411764705882,88.31272727272727,620.9676470588236,1.0075757575757576,7.078823529411765,140.25382352941176,116.1370588235294,123.70264705882354,17.760882352941177,62.74941176470588,43.1514705882353,40.546470588235294,1.5988235294117648,1.323235294117647,1.4097058823529411,0.20176470588235296,0.7152941176470589,0.4917647058823529,0.4626470588235294,2023
2023-04-15,69.37870967741935,71.79411764705883,,302.24470588235295,36.74545454545454,,0.8041935483870968,0.8335294117647059,,3.5058823529411764,0.4260606060606061,,63.269999999999996,0.7341176470588235,86.57454545454546,625.5882352941177,1.0030303030303032,7.256764705882353,133.1735294117647,114.62029411764706,121.47352941176472,17.653823529411767,65.69441176470589,39.92823529411765,37.54794117647059,1.5441176470588236,1.33,1.4091176470588234,0.20411764705882354,0.7614705882352941,0.46352941176470586,0.435,2023
2023-05-15,69.5915625,70.27735294117646,,311.2252941176471,34.129999999999995,,0.7975,0.8058823529411765,,3.5708823529411764,0.3918181818181818,,64.99352941176471,0.7464705882352941,87.60909090909091,638.6029411764706,1.0042424242424242,7.325882352941176,125.84588235294119,114.6770588235294,119.83294117647058,17.96323529411765,72.91764705882352,38.417058823529416,35.58382352941176,1.4441176470588235,1.316764705882353,1.3752941176470588,0.20500000000000002,0.8364705882352942,0.4411764705882353,0.4085294117647059,2023
2023-06-15,66.92032258064516,65.81235294117647,,315.7352941176471,30.466363636363635,,0.7796774193548387,0.7673529411764706,,3.6811764705882353,0.35515151515151516,,64.99676470588236,0.7573529411764706,86.63272727272728,642.255,1.0096969696969698,7.486470588235294,119.18176470588236,114.25558823529411,118.21794117647059,17.701764705882354,74.98823529411764,36.004705882352944,32.3385294117647,1.3897058823529411,1.331764705882353,1.3785294117647058,0.205,0.8732352941176471,0.42,0.3764705882352941,2023
2023-07-15,66.3883870967742,64.72588235294117,,314.82,29.242727272727272,,0.7729032258064517,0.7529411764705882,,3.662058823529412,0.34060606060606063,,66.20441176470588,0.7697058823529412,86.27424242424243,647.5805882352942,1.002727272727273,7.529999999999999,116.00264705882353,114.26323529411764,117.83941176470589,17.196470588235293,74.5829411764706,34.92970588235294,31.16941176470588,1.3491176470588235,1.328529411764706,1.3702941176470589,0.19911764705882354,0.8664705882352941,0.4052941176470588,0.361764705882353,2023
2023-08-15,66.7421875,65.65176470588234,,313.4067647058823,29.413636363636364,,0.7921875,0.7794117647058824,,3.722352941176471,0.35030303030303034,,68.40970588235294,0.8117647058823529,84.31181818181818,647.9779411764706,1.0024242424242424,7.696470588235294,114.13470588235293,114.14676470588235,117.29529411764706,16.826176470588237,74.57441176470587,34.762352941176474,31.206764705882353,1.356470588235294,1.3561764705882353,1.393529411764706,0.20029411764705882,0.8858823529411765,0.41294117647058826,0.37029411764705883,2023
2023-09-15,65.78387096774193,69.12941176470588,,316.47058823529414,29.504545454545454,,0.8338709677419355,0.8764705882352941,,4.011764705882353,0.3742424242424242,,68.16382352941177,0.8641176470588235,79.63212121212122,650.3923529411765,1.0103030303030305,8.245882352941177,107.97470588235294,114.58470588235295,113.29823529411765,16.550882352941176,74.985,33.84441176470588,30.613235294117644,1.3688235294117648,1.4529411764705882,1.4373529411764705,0.20911764705882355,0.95,0.42911764705882355,0.38794117647058823,2023
2023-10-15,65.69935483870968,72.625,,310.0402941176471,29.746969696969696,,0.8687096774193548,0.9597058823529413,,4.102058823529411,0.3936363636363636,,67.61558823529411,0.8944117647058824,75.57151515151516,651.4197058823529,1.0,8.613235294117647,101.46323529411765,114.21382352941177,110.79705882352941,16.99,74.22529411764705,35.277058823529416,31.460294117647063,1.3414705882352942,1.5102941176470588,1.4652941176470589,0.2235294117647059,0.9811764705882353,0.4661764705882353,0.4158823529411765,2023
2023-11-15,65.375,67.01176470588236,,306.47058823529414,29.075151515151514,,0.94875,0.9720588235294116,,4.445294117647059,0.4221212121212121,,65.06941176470589,0.9432352941176471,70.75999999999999,645.4470588235295,1.0266666666666668,9.359117647058824,96.70470588235294,106.7964705882353,103.94823529411764,17.198823529411765,71.77529411764706,33.398823529411764,30.15294117647059,1.4026470588235294,1.5491176470588235,1.508529411764706,0.25,1.0426470588235295,0.48411764705882354,0.43764705882352944,2023
2023-12-15,63.93757575757576,64.05470588235295,,307.93176470588236,28.118484848484847,,0.916060606060606,0.9179411764705883,,4.413823529411765,0.4024242424242424,,64.39264705882353,0.9244117647058824,69.87969696969697,642.9129411764707,1.0015151515151515,9.217647058823529,94.08970588235294,104.35470588235295,101.17264705882353,16.87323529411765,70.0829411764706,32.23352941176471,29.10676470588235,1.349705882352941,1.4949999999999999,1.4497058823529412,0.2438235294117647,1.0050000000000001,0.4617647058823529,0.4167647058823529,2023
2024-01-15,64.4375,60.845588235294116,,306.61764705882354,27.65909090909091,,0.90625,0.8573529411764705,,4.3217647058823525,0.38969696969696965,,64.77941176470588,0.913235294117647,71.8030303030303,636.3970588235294,1.010909090909091,8.965588235294117,93.3970588235294,106.00735294117646,100.93382352941177,16.823529411764707,68.38970588235294,31.316176470588236,27.897058823529413,1.3161764705882353,1.4929411764705882,1.4220588235294118,0.23588235294117646,0.9650000000000001,0.4414705882352941,0.39294117647058824,2024
2024-02-15,63.58787878787879,61.0564705882353,,304.1529411764706,27.895757575757575,,0.8642424242424243,0.8282352941176471,,4.126470588235295,0.3784848484848485,,65.68470588235294,0.8911764705882353,73.8460606060606,636.2729411764706,1.0003030303030302,8.635000000000002,93.74352941176471,107.05411764705883,102.76235294117647,16.805882352941175,70.78117647058824,32.06705882352941,28.511764705882353,1.271764705882353,1.4529411764705882,1.395,0.2273529411764706,0.9611764705882353,0.43470588235294116,0.3876470588235294,2024
2024-03-15,63.608125,60.894705882352945,,306.59294117647056,27.399696969696972,,0.8921875,0.8532352941176471,,4.302058823529412,0.38363636363636366,,63.95647058823529,0.8979411764705882,71.64060606060606,638.7288235294118,1.0048484848484847,8.95970588235294,93.52235294117648,106.47852941176471,100.80117647058823,16.797941176470587,68.90470588235293,31.441470588235294,27.859411764705882,1.3111764705882352,1.4926470588235294,1.413235294117647,0.23529411764705882,0.9667647058823529,0.44029411764705884,0.3905882352941176,2024
2024-04-15,63.038125,60.87264705882353,,313.05617647058824,26.91090909090909,,0.8831249999999999,0.8535294117647059,,4.386176470588235,0.37666666666666665,,62.67764705882353,0.8773529411764706,71.90484848484849,647.9270588235295,1.0069696969696968,9.080882352941176,94.15235294117646,107.11764705882354,99.29676470588235,16.831176470588236,68.77588235294118,31.14588235294118,27.303823529411765,1.32,1.5011764705882353,1.3908823529411765,0.23588235294117646,0.9632352941176471,0.4370588235294117,0.3820588235294118,2024
2024-05-15,63.56193548387097,60.894705882352945,,314.3558823529412,25.486060606060605,,0.8858064516129033,0.8476470588235294,,4.377941176470588,0.3545454545454545,,60.21558823529411,0.8379411764705883,71.94363636363636,644.935294117647,1.0006060606060607,8.979117647058825,91.46029411764707,106.97294117647058,96.52941176470588,17.103235294117646,66.57147058823529,30.19588235294118,26.23970588235294,1.2738235294117648,1.4897058823529412,1.343235294117647,0.23882352941176474,0.9270588235294117,0.42058823529411765,0.36617647058823527,2024
2024-06-15,62.60375,59.55235294117647,,316.99117647058824,23.88969696969697,,0.8846875,0.8414705882352941,,4.477941176470588,0.3369696969696969,,59.008823529411764,0.833235294117647,70.88121212121212,654.1664705882353,1.000909090909091,9.238529411764706,91.07911764705882,107.6370588235294,94.66264705882354,17.31764705882353,64.18823529411765,29.968823529411765,25.501176470588234,1.2855882352941177,1.5205882352941178,1.336764705882353,0.24352941176470586,0.9070588235294118,0.4232352941176471,0.3588235294117647,2024
2024-07-15,61.625,59.955882352941174,,330.3014705882353,23.78787878787879,,0.870625,0.8464705882352942,,4.66,0.33575757575757575,,58.64705882352941,0.8282352941176471,70.97727272727273,670.9558823529412,1.001818181818182,9.469705882352942,93.23529411764706,107.02941176470588,94.55882352941177,17.46323529411765,64.48529411764706,30.294117647058822,25.96323529411765,1.315,1.5094117647058825,1.3338235294117649,0.245,0.91,0.42794117647058827,0.36617647058823527,2024
2024-08-15,61.741875,63.07558823529412,,324.50735294117646,23.688787878787878,,0.869375,0.8885294117647059,,4.573529411764706,0.33424242424242423,,59.16882352941177,0.8344117647058824,70.95272727272727,673.475,0.9996969696969698,9.495882352941177,92.74588235294118,105.83764705882353,93.40382352941177,18.093823529411765,62.41617647058824,30.693235294117645,26.38558823529412,1.3082352941176472,1.4911764705882353,1.3176470588235294,0.25352941176470584,0.8805882352941177,0.4338235294117647,0.3720588235294118,2024
2024-09-15,61.37096774193548,63.83352941176471,,321.2711764705882,24.34272727272727,,0.8848387096774194,0.9197058823529412,,4.626176470588235,0.34939393939393937,,58.78205882352941,0.8473529411764705,70.0281818181818,675.0,1.0066666666666666,9.72,93.63029411764705,104.57088235294117,92.505,18.428235294117645,59.234117647058824,31.291176470588237,26.780882352941177,1.349705882352941,1.5061764705882352,1.3323529411764705,0.26588235294117646,0.8523529411764706,0.45,0.3855882352941176,2024
2024-10-15,60.965161290322584,61.827058823529406,,323.3529411764706,23.9430303030303,,0.9167741935483871,0.9285294117647059,,4.860294117647059,0.36030303030303035,,57.30235294117647,0.8608823529411764,66.88121212121212,670.7647058823529,1.002727272727273,10.079999999999998,99.81529411764707,101.9270588235294,92.06823529411766,18.701176470588237,57.34823529411764,30.450588235294116,26.394117647058824,1.4997058823529412,1.5314705882352941,1.383529411764706,0.28205882352941175,0.8614705882352941,0.45705882352941174,0.39676470588235296,2024
2024-11-15,60.604193548387094,60.452058823529406,,328.2352941176471,23.76969696969697,,0.8896774193548387,0.8891176470588236,,4.823823529411764,0.34909090909090906,,57.58441176470588,0.8467647058823529,67.97909090909091,669.8038235294118,0.999090909090909,9.845882352941176,110.74882352941177,99.71352941176471,92.12058823529412,18.91970588235294,55.138823529411766,30.249117647058824,26.334411764705884,1.6279411764705882,1.465,1.3541176470588234,0.2779411764705882,0.8091176470588235,0.4447058823529412,0.38676470588235295,2024
2024-12-15,60.09375,59.58411764705882,,322.71794117647056,23.804375,,0.86,0.8511764705882353,,4.616470588235295,0.34125,,58.32058823529412,0.8347058823529412,69.39727272727274,663.4379411764705,0.9927272727272727,9.48735294117647,114.68323529411765,100.23323529411765,92.53294117647059,19.21294117647059,56.21088235294118,30.177647058823528,26.47147058823529,1.6394117647058823,1.433235294117647,1.3235294117647058,0.2747058823529412,0.805,0.43176470588235294,0.3785294117647059,2024
