year,origin_location_code,asylum_location_code,population
2015,MLI,NER,168036
2015,MLI,NGA,537
2015,MLI,NLD,29
2015,MLI,NOR,13
2015,MLI,PRT,8
2015,MLI,SEN,147
2015,MLI,SLE,15
2015,MLI,SVK,5
2015,MLI,SWE,41
2015,MLI,SYR,15
2015,MLI,TCD,15
2015,MLI,TGO,558
2015,MLI,TUR,75
2015,MLI,UGA,15
2015,MLI,UKR,6
2015,MLI,USA,1850
2015,MLI,ZAF,134
2015,MLI,ZWE,78
2015,MLT,AUS,5
2015,MMR,AUS,564
2015,MMR,AUT,50
2015,MMR,BEL,28
2015,MMR,BGD,240740
2015,MMR,BGR,38
2015,MMR,BRA,15
2015,MMR,CAN,238
2015,MMR,CHE,157
2015,MMR,CZE,160
2015,MMR,DEU,2634
2015,MMR,DNK,63
2015,MMR,EGY,15
2015,MMR,ESP,5
2015,MMR,FIN,32
2015,MMR,FRA,673
2015,MMR,GBR,1101
2015,MMR,GRC,26
2015,MMR,HUN,35
2015,MMR,IDN,3315
2015,MMR,IND,55878
2015,MMR,IRL,54
2015,MMR,ITA,36
2015,MMR,JPN,3318
2015,MMR,KHM,72
2015,MMR,KOR,690
2015,MMR,LKA,15
2015,MMR,MEX,5
2015,MMR,MYS,426693
2015,MMR,NLD,889
2015,MMR,NOR,160
2015,MMR,NPL,492
2015,MMR,NRU,10
2015,MMR,NZL,22
2015,MMR,PAK,72
2015,MMR,PHL,18
2015,MMR,PNG,5
2015,MMR,ROU,129
2015,MMR,SWE,35
2015,MMR,THA,217696
2015,MMR,TLS,15
2015,MMR,TUR,57
2015,MMR,UKR,10
2015,MMR,USA,2345
2015,MMR,ZAF,10
2015,MNE,AUT,27
2015,MNE,BEL,5
2015,MNE,CAN,36
2015,MNE,CHE,165
2015,MNE,DEU,8862
2015,MNE,FRA,250
2015,MNE,IRL,18
2015,MNE,ITA,80
2015,MNE,LUX,120
2015,MNE,NLD,8
2015,MNE,NOR,5
2015,MNE,SWE,102
2015,MNE,USA,162
2015,MNG,AUS,87
2015,MNG,AUT,540
2015,MNG,BEL,14
2015,MNG,CAN,185
2015,MNG,CHE,358
2015,MNG,CZE,10
2015,MNG,DEU,2063
2015,MNG,ESP,5
2015,MNG,FRA,899
2015,MNG,GBR,105
2015,MNG,HKG,15
2015,MNG,IRL,15
2015,MNG,ITA,6
2015,MNG,JPN,5
2015,MNG,NLD,127
2015,MNG,NOR,5
2015,MNG,POL,24
2015,MNG,SWE,1491
2015,MNG,TUR,195
2015,MNG,USA,1660
2015,MOZ,AUS,5
2015,MOZ,BRA,126
2015,MOZ,CAN,6
2015,MOZ,CHN,15
2015,MOZ,DEU,36
2015,MOZ,FRA,25
2015,MOZ,GBR,10
2015,MOZ,IRL,21
2015,MOZ,KEN,33
2015,MOZ,USA,5
2015,MOZ,ZAF,2130
2015,MRT,AGO,5709
2015,MRT,AUT,17
2015,MRT,BEL,479
2015,MRT,BRA,21
2015,MRT,CAN,335
2015,MRT,CHE,48
2015,MRT,CIV,15
2015,MRT,CMR,15
2015,MRT,COG,192
2015,MRT,DEU,525
2015,MRT,ESP,15
2015,MRT,FIN,6
2015,MRT,FRA,10936
2015,MRT,GAB,39
2015,MRT,GBR,7
2015,MRT,GRC,49
2015,MRT,HRV,15
2015,MRT,HUN,33
2015,MRT,IRL,15
2015,MRT,ISL,5
2015,MRT,ITA,336
2015,MRT,MLI,40617
2015,MRT,NLD,8
2015,MRT,PRT,5
2015,MRT,SEN,41295
2015,MRT,SWE,21
2015,MRT,TUR,21
2015,MRT,USA,1899
2015,MUS,AUS,48
2015,MUS,CAN,20
2015,MUS,DEU,15
2015,MUS,FRA,33
2015,MUS,GBR,92
2015,MUS,IRL,165
2015,MUS,ITA,5
2015,MUS,USA,60
2015,MUS,ZAF,5
2015,MWI,AUS,5
2015,MWI,CAN,29
2015,MWI,DEU,15
2015,MWI,FIN,5
2015,MWI,FRA,5
2015,MWI,GBR,405
2015,MWI,IRL,609
2015,MWI,ITA,5
2015,MWI,NLD,5
2015,MWI,NOR,5
2015,MWI,USA,56
2015,MWI,ZAF,5373
2015,MYS,AUS,2672
2015,MYS,BRA,15
2015,MYS,CAN,91
2015,MYS,CHE,10
2015,MYS,DEU,18
2015,MYS,FRA,14
2015,MYS,GBR,136
2015,MYS,IRL,30
2015,MYS,NLD,7
2015,MYS,NRU,5
2015,MYS,SWE,5
2015,MYS,USA,309
2015,NAM,BRA,63
2015,NAM,BWA,2772
2015,NAM,CAN,282
2015,NAM,GBR,43
2015,NAM,ITA,5
2015,NAM,NAM,108
2015,NAM,NLD,5
2015,NAM,USA,47
2015,NAM,ZAF,5
2015,NER,AUT,15
2015,NER,BEL,237
2015,NER,BRA,15
2015,NER,CAN,100
2015,NER,CHE,30
2015,NER,CHN,15
2015,NER,CIV,15
2015,NER,CRI,7
2015,NER,DEU,834
2015,NER,EGY,24
2015,NER,ESP,5
2015,NER,FRA,163
2015,NER,GBR,7
2015,NER,GIN,15
2015,NER,HKG,27
2015,NER,HUN,6
2015,NER,IRL,15
2015,NER,ITA,425
2015,NER,MAR,30
2015,NER,NER,140000
2015,NER,NLD,16
2015,NER,NOR,180
2015,NER,SEN,15
2015,NER,SWE,5
2015,NER,TCD,1203
2015,NER,USA,305
2015,NER,ZAF,64
2015,NGA,ARG,183
2015,NGA,AUS,309
2015,NGA,AUT,2031
2015,NGA,BEL,139
2015,NGA,BGR,30
2015,NGA,BRA,6543
2015,NGA,CAN,6235
2015,NGA,CHE,846
2015,NGA,CHL,5
2015,NGA,CHN,240
2015,NGA,CIV,330
2015,NGA,CMR,159195
2015,NGA,COD,42
2015,NGA,COG,30
2015,NGA,CRI,25
2015,NGA,CYP,28
2015,NGA,CZE,22
2015,NGA,DEU,32931
2015,NGA,DNK,41
2015,NGA,DZA,15
2015,NGA,ECU,75
2015,NGA,EGY,5835
2015,NGA,ESP,458
2015,NGA,FIN,264
2015,NGA,FRA,4422
2015,NGA,GBR,3167
2015,NGA,GEO,81
2015,NGA,GHA,72
2015,NGA,GIN,24
2015,NGA,GNB,7
2015,NGA,GRC,463
2015,NGA,HKG,132
2015,NGA,HRV,30
2015,NGA,HUN,288
2015,NGA,IDN,441
2015,NGA,IND,333
2015,NGA,IRL,2835
2015,NGA,ISL,5
2015,NGA,ISR,5
2015,NGA,ITA,23609
2015,NGA,JOR,18
2015,NGA,JPN,319
2015,NGA,KEN,48
2015,NGA,KOR,831
2015,NGA,LBN,18
2015,NGA,LTU,5
2015,NGA,LUX,110
2015,NGA,MAR,309
2015,NGA,MEX,61
2015,NGA,MLT,59
2015,NGA,MNG,15
2015,NGA,MRT,288
2015,NGA,MYS,15
2015,NGA,NAM,24
2015,NGA,NER,136675
2015,NGA,NLD,432
2015,NGA,NOR,33
2015,NGA,PAN,138
2015,NGA,PER,22
2015,NGA,PHL,10
2015,NGA,POL,14
2015,NGA,PRT,30
2015,NGA,ROU,28
2015,NGA,RUS,5
2015,NGA,SDN,33
2015,NGA,SEN,1086
2015,NGA,SRB,30
2015,NGA,SVN,15
2015,NGA,SWE,908
2015,NGA,TCD,19593
2015,NGA,TGO,60
2015,NGA,THA,30
2015,NGA,TTO,15
2015,NGA,TUR,366
2015,NGA,UKR,92
2015,NGA,URY,48
2015,NGA,USA,2374
2015,NGA,VEN,60
2015,NGA,ZAF,10722
2015,NIC,CAN,157
2015,NIC,CHE,5
2015,NIC,COL,42
2015,NIC,CRI,479
2015,NIC,ESP,21
2015,NIC,GTM,297
2015,NIC,HND,48
2015,NIC,ITA,17
2015,NIC,MEX,42
2015,NIC,PAN,1380
2015,NIC,SLV,27
2015,NIC,SWE,25
2015,NIC,USA,1367
2015,NIC,VEN,15
2015,NIU,USA,36
2015,NLD,CAN,44
2015,NLD,DEU,51
2015,NLD,SWE,5
2015,NLD,USA,53
2015,NOR,CAN,15
2015,NOR,GBR,5
2015,NOR,SWE,5
2015,NPL,AUS,528
2015,NPL,AUT,132
2015,NPL,BEL,63
2015,NPL,BRA,201
2015,NPL,CAN,1526
2015,NPL,CHE,88
2015,NPL,CRI,115
2015,NPL,CYP,11
2015,NPL,DEU,255
2015,NPL,DNK,12
2015,NPL,ECU,15
2015,NPL,ESP,6
2015,NPL,FIN,26
2015,NPL,FRA,343
2015,NPL,FSM,30
2015,NPL,GBR,177
2015,NPL,GTM,171
2015,NPL,HKG,126
2015,NPL,HUN,18
2015,NPL,IDN,15
2015,NPL,IRL,63
2015,NPL,ITA,68
2015,NPL,JPN,3096
2015,NPL,KOR,396
2015,NPL,MEX,5
2015,NPL,MLT,5
2015,NPL,MYS,15
2015,NPL,NLD,434
2015,NPL,NOR,43
2015,NPL,NRU,10
2015,NPL,NZL,12
2015,NPL,PAN,48
2015,NPL,POL,7
2015,NPL,SWE,89
2015,NPL,THA,63
2015,NPL,TUR,27
2015,NPL,UKR,18
2015,NPL,USA,10898
2015,NPL,ZAF,140
2015,NZL,AUS,15
2015,NZL,DEU,24
2015,OMN,AUS,10
2015,OMN,CAN,13
2015,OMN,DEU,20
2015,OMN,GBR,14
2015,OMN,ZAF,5
2015,PAK,AFG,731752
2015,PAK,ARG,114
2015,PAK,AUS,4938
2015,PAK,AUT,2102
2015,PAK,AZE,54
2015,PAK,BEL,544
2015,PAK,BEN,5
2015,PAK,BGR,705
2015,PAK,BLR,15
2015,PAK,BOL,15
2015,PAK,BRA,2958
2015,PAK,CAN,8759
2015,PAK,CHE,928
2015,PAK,CHN,51
2015,PAK,CRI,10
2015,PAK,CYP,69
2015,PAK,CZE,25
2015,PAK,DEU,59004
2015,PAK,DJI,18
2015,PAK,DNK,78
2015,PAK,ECU,87
2015,PAK,ESP,417
2015,PAK,FIN,94
2015,PAK,FRA,4063
2015,PAK,GBR,9390
2015,PAK,GEO,39
2015,PAK,GHA,69
2015,PAK,GRC,1582
2015,PAK,HKG,837
2015,PAK,HRV,15
2015,PAK,HUN,3787
2015,PAK,IDN,1497
2015,PAK,IRL,4488
2015,PAK,IRN,57
2015,PAK,IRQ,87
2015,PAK,ISL,5
2015,PAK,ITA,17530
2015,PAK,JOR,42
2015,PAK,JPN,736
2015,PAK,KEN,36
2015,PAK,KGZ,15
2015,PAK,KHM,18
2015,PAK,KOR,3224
2015,PAK,KWT,36
2015,PAK,LBN,33
2015,PAK,LBR,18
2015,PAK,LKA,3255
2015,PAK,LTU,5
2015,PAK,LUX,10
2015,PAK,LVA,11
2015,PAK,MDG,33
2015,PAK,MEX,10
2015,PAK,MLI,63
2015,PAK,MLT,53
2015,PAK,MYS,4233
2015,PAK,NLD,484
2015,PAK,NOR,378
2015,PAK,NPL,813
2015,PAK,NRU,77
2015,PAK,NZL,61
2015,PAK,PAN,15
2015,PAK,PER,10
2015,PAK,PHL,171
2015,PAK,PNG,31
2015,PAK,POL,41
2015,PAK,PRT,92
2015,PAK,ROU,162
2015,PAK,RUS,15
2015,PAK,SRB,21
2015,PAK,SVK,5
2015,PAK,SVN,54
2015,PAK,SWE,952
2015,PAK,SYR,519
2015,PAK,THA,15792
2015,PAK,TJK,24
2015,PAK,TTO,15
2015,PAK,TUR,6042
2015,PAK,UGA,1278
2015,PAK,UKR,213
2015,PAK,USA,5859
2015,PAK,YEM,24
2015,PAK,ZAF,8204
2015,PAN,BRA,15
2015,PAN,CAN,59
2015,PAN,CRI,5
2015,PAN,ESP,5
2015,PAN,USA,57
2015,PER,ARG,1698
2015,PER,AUS,28
2015,PER,BEL,10
2015,PER,BOL,1542
2015,PER,BRA,174
2015,PER,CAN,1143
2015,PER,CHE,18
2015,PER,CHL,123
2015,PER,CRI,15
2015,PER,DEU,150
2015,PER,ECU,269
2015,PER,ESP,10
2015,PER,FRA,635
2015,PER,ITA,62
2015,PER,JPN,14
2015,PER,LUX,10
2015,PER,MEX,10
2015,PER,NLD,10
2015,PER,NOR,8
2015,PER,PAN,69
2015,PER,SWE,20
2015,PER,URY,24
2015,PER,USA,2017
2015,PER,VEN,63
2015,PHL,AUS,125
2015,PHL,AUT,14
2015,PHL,BRA,267
2015,PHL,CAN,312
2015,PHL,CHE,33
2015,PHL,CHN,51
2015,PHL,CYP,30
2015,PHL,DEU,162
2015,PHL,DJI,15
2015,PHL,FIN,5
2015,PHL,GBR,63
2015,PHL,GRC,12
2015,PHL,HKG,510
2015,PHL,IND,15
2015,PHL,ITA,58
2015,PHL,JPN,392
2015,PHL,KOR,315
2015,PHL,KWT,15
2015,PHL,LBN,186
2015,PHL,MYS,80030
2015,PHL,NLD,9
2015,PHL,NOR,6
2015,PHL,SWE,39
2015,PHL,SYR,15
2015,PHL,THA,15
2015,PHL,TUR,24
2015,PHL,USA,923
2015,PHL,ZAF,6
2015,PNG,AUS,511
2015,PNG,CRI,22
2015,POL,AUS,7
2015,POL,BEL,334
2015,POL,BRA,15
2015,POL,CAN,216
2015,POL,CHE,10
2015,POL,DEU,2162
2015,POL,FRA,288
2015,POL,GBR,26
2015,POL,IRL,150
2015,POL,PER,5
2015,POL,SWE,5
2015,POL,USA,356
2015,POL,VEN,15
2015,PRK,AUS,26
2015,PRK,BEL,92
2015,PRK,CAN,126
2015,PRK,CHL,5
2015,PRK,DEU,567
2015,PRK,DNK,10
2015,PRK,ESP,5
2015,PRK,FRA,9
2015,PRK,GBR,655
2015,PRK,ISR,5
2015,PRK,KWT,5
2015,PRK,LUX,34
2015,PRK,NLD,56
2015,PRK,NOR,13
2015,PRK,RUS,87
2015,PRK,SWE,11
2015,PRK,USA,26
2015,PRT,BRA,45
2015,PRT,CAN,33
2015,PRT,CHE,10
2015,PRT,DEU,30
2015,PRT,GBR,5
2015,PRT,USA,40
2015,PRY,ARG,54
2015,PRY,BRA,93
2015,PRY,CAN,42
2015,PRY,CHE,15
2015,PRY,DEU,15
2015,PRY,FRA,10
2015,PRY,USA,49
2015,PSE,ALB,15
2015,PSE,ARE,102
2015,PSE,ARG,15
2015,PSE,ARM,18
2015,PSE,AUS,338
2015,PSE,AZE,15
2015,PSE,BEL,201
2015,PSE,BIH,15
2015,PSE,BLR,18
2015,PSE,BRA,1653
2015,PSE,CAN,810
2015,PSE,CHL,124
2015,PSE,CHN,33
2015,PSE,CIV,15
2015,PSE,CUB,15
2015,PSE,CYP,1955
2015,PSE,DJI,15
2015,PSE,DNK,95
2015,PSE,DZA,4296
2015,PSE,ECU,27
2015,PSE,EGY,210078
2015,PSE,ESP,818
2015,PSE,EST,5
2015,PSE,FRA,1292
2015,PSE,GBR,594
2015,PSE,GHA,48
2015,PSE,GRC,110
2015,PSE,HUN,193
2015,PSE,IDN,1584
2015,PSE,IND,261
2015,PSE,IRL,297
2015,PSE,IRQ,28035
2015,PSE,ITA,794
2015,PSE,KOR,30
2015,PSE,KWT,6
2015,PSE,LBN,7302
2015,PSE,LBY,16305
2015,PSE,LKA,63
2015,PSE,LUX,90
2015,PSE,LVA,5
2015,PSE,MAR,171
2015,PSE,MDA,15
2015,PSE,MEX,5
2015,PSE,MKD,15
2015,PSE,MLT,56
2015,PSE,MRT,99
2015,PSE,MYS,1920
2015,PSE,NGA,15
2015,PSE,NLD,219
2015,PSE,NZL,14
2015,PSE,PAK,87
2015,PSE,PER,38
2015,PSE,PHL,109
2015,PSE,POL,14
2015,PSE,PRT,5
2015,PSE,ROU,119
2015,PSE,RUS,22
2015,PSE,SAU,15
2015,PSE,SDN,390
2015,PSE,SOM,42
2015,PSE,SVK,9
2015,PSE,SVN,15
2015,PSE,SWE,820
2015,PSE,SYR,30
2015,PSE,THA,1641
2015,PSE,TUN,105
2015,PSE,TUR,5094
2015,PSE,UGA,18
2015,PSE,UKR,238
2015,PSE,USA,21
2015,PSE,VEN,15
2015,PSE,YEM,1917
2015,PSE,ZAF,65
2015,PSE,ZMB,21
2015,QAT,AUS,5
2015,QAT,CAN,6
2015,QAT,GBR,5
2015,QAT,USA,17
2015,ROU,ARG,153
2015,ROU,AUS,20
2015,ROU,AUT,51
2015,ROU,BEL,82
2015,ROU,BRA,15
2015,ROU,CAN,349
2015,ROU,CHE,53
2015,ROU,COL,21
2015,ROU,CZE,81
2015,ROU,DEU,552
2015,ROU,ESP,5
2015,ROU,FIN,5
2015,ROU,FRA,319
2015,ROU,GBR,18
2015,ROU,HUN,34
2015,ROU,IRL,969
2015,ROU,ITA,5
2015,ROU,MEX,7
2015,ROU,NLD,7
2015,ROU,NOR,12
2015,ROU,SWE,75
2015,ROU,TUR,15
2015,ROU,USA,1643
2015,RUS,ARG,288
2015,RUS,AUS,96
2015,RUS,AUT,18291
2015,RUS,AZE,1755
2015,RUS,BEL,6007
2015,RUS,BGR,24
2015,RUS,BOL,15
2015,RUS,BRA,45
2015,RUS,CAN,1376
2015,RUS,CHE,1563
2015,RUS,CHL,7
2015,RUS,CRI,19
2015,RUS,CYP,89
2015,RUS,CZE,346
2015,RUS,DEU,52743
2015,RUS,DNK,1133
2015,RUS,ECU,87
2015,RUS,EGY,330
2015,RUS,ESP,256
2015,RUS,EST,55
2015,RUS,FIN,906
2015,RUS,FRA,31759
2015,RUS,GBR,682
2015,RUS,GEO,801
2015,RUS,GRC,34
2015,RUS,HKG,15
2015,RUS,HRV,39
2015,RUS,HUN,36
2015,RUS,IND,15
2015,RUS,IRL,561
2015,RUS,ISL,9
2015,RUS,ITA,242
2015,RUS,JOR,108
2015,RUS,JPN,7
2015,RUS,KOR,108
2015,RUS,LBN,15
2015,RUS,LTU,754
2015,RUS,LUX,112
2015,RUS,LVA,24
2015,RUS,MDA,24
2015,RUS,MEX,16
2015,RUS,MLT,12
2015,RUS,MYS,39
2015,RUS,NLD,541
2015,RUS,NOR,1921
2015,RUS,NZL,5
2015,RUS,PAK,21
2015,RUS,PER,16
2015,RUS,POL,14252
2015,RUS,PRT,34
2015,RUS,PRY,24
2015,RUS,ROU,15
2015,RUS,SRB,15
2015,RUS,SVN,54
2015,RUS,SWE,2828
2015,RUS,THA,15
2015,RUS,TUR,15
2015,RUS,UKR,418
2015,RUS,URY,48
2015,RUS,USA,9672
2015,RUS,ZAF,13
2015,RWA,AGO,340
2015,RWA,AUS,91
2015,RWA,AUT,36
2015,RWA,BDI,2745
2015,RWA,BEL,2118
2015,RWA,BFA,138
2015,RWA,BGR,12
2015,RWA,BRA,54
2015,RWA,BWA,84
2015,RWA,CAF,561
2015,RWA,CAN,1745
2015,RWA,CHE,507
2015,RWA,CHN,33
2015,RWA,CIV,294
2015,RWA,CMR,3084
2015,RWA,COD,736227
2015,RWA,COG,28998
2015,RWA,CYP,5
2015,RWA,DEU,765
2015,RWA,DNK,27
2015,RWA,EGY,15
2015,RWA,ESP,23
2015,RWA,ETH,51
2015,RWA,FIN,30
2015,RWA,FRA,5851
2015,RWA,GAB,120
2015,RWA,GBR,138
2015,RWA,GHA,201
2015,RWA,GIN,30
2015,RWA,GRC,19
2015,RWA,GUY,15
2015,RWA,HKG,156
2015,RWA,IND,30
2015,RWA,IRL,237
2015,RWA,ITA,15
2015,RWA,JPN,5
2015,RWA,KEN,4827
2015,RWA,KOR,15
2015,RWA,LUX,40
2015,RWA,MAR,15
2015,RWA,MLI,30
2015,RWA,MOZ,6801
2015,RWA,MWI,14439
2015,RWA,NAM,516
2015,RWA,NER,78
2015,RWA,NLD,137
2015,RWA,NOR,104
2015,RWA,PHL,30
2015,RWA,POL,5
2015,RWA,PRT,5
2015,RWA,ROU,24
2015,RWA,RWA,978
2015,RWA,SEN,849
2015,RWA,SWE,60
2015,RWA,SWZ,609
2015,RWA,TCD,39
2015,RWA,TGO,633
2015,RWA,TUN,18
2015,RWA,TUR,15
2015,RWA,UGA,51465
2015,RWA,UKR,10
2015,RWA,USA,1570
2015,RWA,VEN,15
2015,RWA,ZAF,2184
2015,RWA,ZMB,18633
2015,RWA,ZWE,2605
2015,SAU,AUS,116
2015,SAU,AUT,5
2015,SAU,CAN,182
2015,SAU,CHE,5
2015,SAU,CZE,5
2015,SAU,DEU,93
2015,SAU,ECU,15
2015,SAU,FRA,10
2015,SAU,GBR,113
2015,SAU,HKG,15
2015,SAU,IND,15
2015,SAU,IRL,21
2015,SAU,IRQ,9
2015,SAU,ITA,6
2015,SAU,JOR,15
2015,SAU,LBN,30
2015,SAU,NLD,13
2015,SAU,NZL,44
2015,SAU,SWE,62
2015,SAU,SYR,45
2015,SAU,TUR,15
2015,SAU,USA,652
2015,SAU,YEM,18
2015,SDN,AGO,1983
2015,SDN,ARE,30
2015,SDN,ARG,15
2015,SDN,AUS,104
2015,SDN,AUT,455
2015,SDN,BEL,361
2015,SDN,BFA,27
2015,SDN,BGR,38
2015,SDN,BRA,267
2015,SDN,BWA,33
2015,SDN,CAF,5961
2015,SDN,CAN,682
2015,SDN,CHE,801
2015,SDN,CIV,30
2015,SDN,CMR,555
2015,SDN,COG,156
2015,SDN,CYP,13
2015,SDN,CZE,17
2015,SDN,DEU,6132
2015,SDN,DJI,20
2015,SDN,DNK,136
2015,SDN,DZA,30
2015,SDN,ECU,15
2015,SDN,EGY,85836
2015,SDN,ERI,84
2015,SDN,ESP,72
2015,SDN,EST,75
2015,SDN,ETH,114513
2015,SDN,FIN,37
2015,SDN,FRA,12154
2015,SDN,GBR,7258
2015,SDN,GHA,1875
2015,SDN,GRC,388
2015,SDN,HRV,15
2015,SDN,HUN,135
2015,SDN,IDN,1077
2015,SDN,IND,345
2015,SDN,IRL,744
2015,SDN,IRQ,2370
2015,SDN,ISR,4647
2015,SDN,ITA,2269
2015,SDN,JOR,8898
2015,SDN,JPN,22
2015,SDN,KEN,30798
2015,SDN,KOR,87
2015,SDN,KWT,45
2015,SDN,LBN,6165
2015,SDN,LBR,15
2015,SDN,LBY,6072
2015,SDN,LUX,22
2015,SDN,MAR,39
2015,SDN,MDA,24
2015,SDN,MLT,187
2015,SDN,MOZ,63
2015,SDN,MRT,21
2015,SDN,MWI,15
2015,SDN,MYS,306
2015,SDN,NER,27
2015,SDN,NGA,162
2015,SDN,NLD,998
2015,SDN,NOR,2077
2015,SDN,NRU,13
2015,SDN,NZL,11
2015,SDN,OMN,15
2015,SDN,PAN,15
2015,SDN,PHL,25
2015,SDN,PNG,23
2015,SDN,POL,5
2015,SDN,PRT,5
2015,SDN,QAT,27
2015,SDN,ROU,54
2015,SDN,RUS,10
2015,SDN,SLE,45
2015,SDN,SOM,42
2015,SDN,SRB,15
2015,SDN,SSD,723051
2015,SDN,SVK,20
2015,SDN,SVN,18
2015,SDN,SWE,1145
2015,SDN,SYR,2715
2015,SDN,TCD,899337
2015,SDN,THA,81
2015,SDN,TUN,168
2015,SDN,TUR,1206
2015,SDN,UGA,8151
2015,SDN,UKR,221
2015,SDN,USA,1885
2015,SDN,YEM,1185
2015,SDN,ZAF,260
2015,SDN,ZMB,111
2015,SDN,ZWE,33
2015,SEN,ARG,678
2015,SEN,AUS,5
2015,SEN,AUT,82
2015,SEN,BEL,996
2015,SEN,BGR,10
2015,SEN,BRA,15657
2015,SEN,CAN,312
2015,SEN,CHE,133
2015,SEN,CHL,5
2015,SEN,CMR,129
2015,SEN,COD,15
2015,SEN,CRI,7
2015,SEN,CYP,5
2015,SEN,DEU,6641
2015,SEN,EGY,21
2015,SEN,ESP,30
2015,SEN,FIN,10
2015,SEN,FRA,1943
2015,SEN,GBR,99
2015,SEN,GMB,22176
2015,SEN,GNB,8609
2015,SEN,GRC,105
2015,SEN,HUN,141
2015,SEN,IRL,15
2015,SEN,ITA,7169
2015,SEN,JPN,56
2015,SEN,KOR,90
2015,SEN,LUX,10
2015,SEN,MAR,204
2015,SEN,MLT,5
2015,SEN,MRT,246
2015,SEN,NLD,44
2015,SEN,NOR,5
2015,SEN,POL,5
2015,SEN,PRT,12
2015,SEN,SWE,78
2015,SEN,TCD,18
2015,SEN,THA,15
2015,SEN,TUR,108
2015,SEN,UKR,5
2015,SEN,USA,890
2015,SEN,ZAF,655
2015,SGP,AUS,14
2015,SGP,CAN,42
2015,SGP,DEU,18
2015,SGP,GBR,5
2015,SGP,MYS,15
2015,SGP,USA,33
2015,SLB,AUS,54
2015,SLB,CAN,39
2015,SLB,ZAF,15
2015,SLE,AGO,1871
2015,SLE,ARG,117
2015,SLE,AUS,52
2015,SLE,AUT,81
2015,SLE,BEL,70
2015,SLE,BIH,15
2015,SLE,BRA,927
2015,SLE,CAN,145
2015,SLE,CHE,198
2015,SLE,CHN,78
2015,SLE,CIV,27
2015,SLE,CMR,15
2015,SLE,COG,15
2015,SLE,COL,15
2015,SLE,CYP,22
2015,SLE,CZE,5
2015,SLE,DEU,3069
2015,SLE,EGY,36
2015,SLE,ESP,41
2015,SLE,FIN,6
2015,SLE,FRA,1071
2015,SLE,GAB,54
2015,SLE,GBR,453
2015,SLE,GHA,354
2015,SLE,GIN,813
2015,SLE,GMB,357
2015,SLE,GNB,22
2015,SLE,GRC,35
2015,SLE,HUN,17
2015,SLE,IDN,72
2015,SLE,IRL,207
2015,SLE,ISR,5
2015,SLE,ITA,540
2015,SLE,KOR,27
2015,SLE,LBR,4098
2015,SLE,LUX,10
2015,SLE,MAR,39
2015,SLE,MOZ,18
2015,SLE,MYS,30
2015,SLE,NGA,69
2015,SLE,NLD,747
2015,SLE,NOR,12
2015,SLE,PAN,15
2015,SLE,PRT,34
2015,SLE,ROU,15
2015,SLE,SEN,78
2015,SLE,SVN,15
2015,SLE,SWE,107
2015,SLE,SYR,81
2015,SLE,THA,21
2015,SLE,TUR,75
2015,SLE,UKR,23
2015,SLE,USA,829
2015,SLE,VEN,15
2015,SLE,ZAF,45
2015,SLE,ZWE,15
2015,SLV,ARG,54
2015,SLV,AUS,18
2015,SLV,BEL,34
2015,SLV,BLZ,1610
2015,SLV,BRA,39
2015,SLV,CAN,1721
2015,SLV,CHL,13
2015,SLV,COL,36
2015,SLV,CRI,1078
2015,SLV,DEU,51
2015,SLV,DNK,5
2015,SLV,ESP,65
2015,SLV,FIN,10
2015,SLV,FRA,46
2015,SLV,GBR,45
2015,SLV,GRC,11
2015,SLV,GTM,312
2015,SLV,HND,18
2015,SLV,ITA,358
2015,SLV,MEX,1220
2015,SLV,NIC,960
2015,SLV,NOR,5
2015,SLV,NZL,5
2015,SLV,PAN,1455
2015,SLV,PER,10
2015,SLV,SLV,30300
2015,SLV,SWE,248
2015,SLV,USA,40053
2015,SOM,AGO,2019
2015,SOM,ARE,63
2015,SOM,ARG,15
2015,SOM,AUS,125
2015,SOM,AUT,6103
2015,SOM,BDI,69
2015,SOM,BEL,2524
2015,SOM,BGD,18
2015,SOM,BGR,80
2015,SOM,BRA,873
2015,SOM,BWA,1020
2015,SOM,CAN,3666
2015,SOM,CHE,11747
2015,SOM,CHN,492
2015,SOM,COD,534
2015,SOM,COL,33
2015,SOM,CRI,26
2015,SOM,CYP,101
2015,SOM,CZE,22
2015,SOM,DEU,48846
2015,SOM,DJI,37089
2015,SOM,DNK,1425
2015,SOM,ECU,21
2015,SOM,EGY,23046
2015,SOM,ERI,7455
2015,SOM,ESP,524
2015,SOM,EST,5
2015,SOM,ETH,767082
2015,SOM,FIN,4482
2015,SOM,FRA,5288
2015,SOM,GAB,15
2015,SOM,GBR,7394
2015,SOM,GEO,15
2015,SOM,GHA,261
2015,SOM,GIN,15
2015,SOM,GRC,274
2015,SOM,HKG,228
2015,SOM,HRV,45
2015,SOM,HUN,733
2015,SOM,IDN,3516
2015,SOM,IND,1959
2015,SOM,IRL,1590
2015,SOM,IRQ,24
2015,SOM,ISL,12
2015,SOM,ITA,13484
2015,SOM,JOR,2280
2015,SOM,JPN,5
2015,SOM,KEN,1256739
2015,SOM,KOR,15
2015,SOM,KWT,1977
2015,SOM,LBN,84
2015,SOM,LBY,6996
2015,SOM,LIE,50
2015,SOM,LTU,22
2015,SOM,LUX,112
2015,SOM,LVA,7
2015,SOM,MAR,27
2015,SOM,MEX,5
